rating_id,player_id,pac,sho,pas,dri,def,phy,overall,source,source_detail,fetched_at,gk_div,gk_han,gk_kic,gk_pos,gk_ref,gk_spd
1830,1512,60,55,60,64,55,65,60,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1831,1498,60,55,60,64,55,65,60,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1832,1501,65,71,70,78,55,63,67,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1833,1506,65,66,70,70,55,64,65,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1834,1500,65,60,76,78,55,65,66,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1835,1513,65,63,70,74,55,63,65,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1836,1499,65,60,70,70,55,63,64,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1837,1502,80,80,60,75,35,65,66,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1838,1838,83,80,60,75,35,64,66,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1839,1514,80,80,60,75,35,65,66,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1840,1507,80,80,60,75,35,65,66,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1841,1841,80,80,60,75,35,65,66,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1842,1842,80,80,60,75,35,65,66,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1843,1515,83,80,60,83,35,65,68,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1844,1505,80,80,60,75,35,65,66,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1845,1845,83,80,60,79,35,66,67,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1846,1846,83,80,60,83,35,65,68,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1847,1847,80,80,60,75,35,65,66,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1848,1848,83,80,60,79,35,65,67,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1849,1849,80,80,60,75,35,65,66,espn_derived,event=748316,2026-08-12 10:09:37,,,,,,
1850,288,45,35,50,45,42,65,47,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1851,274,60,40,55,50,75,72,59,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1852,290,60,40,55,50,75,74,59,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1853,1853,60,66,60,60,55,64,61,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1854,1854,60,55,60,60,55,64,59,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1855,283,65,60,70,70,55,65,64,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1856,279,65,60,70,70,55,63,64,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1857,292,65,63,70,70,55,64,64,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1858,1858,80,86,60,75,35,65,67,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1859,282,65,63,70,70,55,67,65,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1860,287,65,60,76,82,55,65,67,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1861,278,83,80,60,83,35,65,68,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1862,1862,80,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1863,281,83,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1864,286,80,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1865,1865,83,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1866,280,83,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1867,276,83,83,60,75,35,65,67,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1868,273,80,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1869,1869,80,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1870,1870,45,35,50,45,48,65,48,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1871,1871,60,40,55,50,75,74,59,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1872,1872,60,40,55,50,75,75,59,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1873,1873,60,51,55,58,75,75,62,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1874,1874,65,63,70,74,55,65,65,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1875,1875,65,71,70,70,55,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1876,1876,65,60,76,70,55,64,65,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1877,1877,65,60,70,70,55,65,64,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1878,1878,80,80,60,75,35,66,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1879,1879,80,89,60,79,35,64,68,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1880,1880,80,80,60,83,35,65,67,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1881,1881,83,80,60,83,35,65,68,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1882,1882,80,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1883,1883,83,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1884,1884,83,80,66,75,35,65,67,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1885,1885,80,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1886,1886,80,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1887,1887,83,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1888,1888,80,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1889,1889,80,80,60,75,35,65,66,espn_derived,event=746880,2026-08-12 10:09:38,,,,,,
1890,1890,45,35,50,49,50,65,49,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1891,1891,60,40,55,50,75,76,59,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1892,1892,60,40,55,54,75,75,60,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1893,1893,60,55,60,60,55,65,59,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1894,1894,60,55,60,60,55,64,59,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1895,1895,65,60,70,82,55,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1896,1896,65,60,70,74,55,65,65,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1897,1897,65,60,76,74,55,64,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1898,1898,80,83,60,79,35,64,67,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1899,1899,65,69,70,74,55,61,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1900,1900,65,71,70,90,55,62,69,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1901,1901,83,80,60,75,35,64,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1902,1902,80,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1903,1903,80,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1904,1904,80,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1905,1905,80,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1906,1906,80,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1907,1907,83,80,60,75,35,64,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1908,1908,80,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1909,1909,83,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1910,1910,45,35,50,49,44,65,48,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1911,1911,60,40,55,54,75,73,60,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1912,1912,60,40,55,58,75,74,60,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1913,1913,60,40,55,58,75,73,60,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1914,1914,65,60,70,74,55,63,64,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1915,1915,65,63,70,70,55,64,64,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1916,1916,65,60,70,74,55,64,65,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1917,1917,65,63,70,78,55,64,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1918,1918,80,83,60,75,35,64,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1919,1919,80,86,60,75,35,66,67,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1920,1920,80,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1921,1921,80,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1922,1922,80,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1923,1923,80,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1924,1924,83,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1925,1925,83,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1926,1926,80,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1927,1927,83,80,60,83,35,65,68,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1928,1928,83,80,60,75,35,63,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1929,1929,83,80,60,75,35,65,66,espn_derived,event=761480,2026-08-12 10:09:38,,,,,,
1930,1930,45,35,50,45,44,65,47,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1931,1931,60,40,55,50,75,75,59,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1932,1932,60,40,55,58,75,74,60,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1933,1933,60,55,60,60,55,64,59,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1934,1934,60,55,60,60,55,63,59,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1935,1935,65,60,70,74,55,65,65,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1936,1936,65,60,70,74,55,63,64,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1937,1937,65,60,70,74,55,64,65,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1938,1938,80,83,60,75,35,66,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1939,1939,65,60,70,78,55,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1940,1940,65,60,70,74,55,62,64,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1941,1941,80,80,60,75,35,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1942,1942,83,80,60,75,35,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1943,1943,80,80,60,75,35,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1944,1944,80,80,60,75,35,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1945,1945,83,83,60,75,35,65,67,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1946,1946,80,80,60,75,35,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1947,1947,83,80,60,79,35,65,67,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1948,1948,80,80,60,75,35,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1949,1949,83,83,60,83,35,65,68,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1950,1950,45,35,50,45,42,65,47,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1951,1951,60,40,55,50,75,74,59,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1952,1952,60,40,55,50,75,72,59,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1953,1953,60,55,60,64,55,63,60,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1954,1954,60,55,60,76,55,64,62,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1955,1955,65,60,70,70,55,65,64,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1956,1956,65,63,76,74,55,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1957,1957,65,60,70,74,55,65,65,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1958,1958,80,80,60,83,35,64,67,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1959,1959,80,80,60,75,35,64,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1960,1960,80,99,60,79,35,66,70,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1961,1961,83,80,60,75,35,64,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1962,1962,83,80,60,75,35,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1963,1963,80,80,60,75,35,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1964,1964,80,80,60,75,35,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1965,1965,83,80,60,79,35,64,67,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1966,1966,83,80,60,75,35,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1967,1967,80,80,60,75,35,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1968,1968,83,80,60,75,35,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1969,1969,80,80,60,75,35,65,66,espn_derived,event=761476,2026-08-12 10:09:39,,,,,,
1970,856,45,35,50,45,40,65,47,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1971,874,60,40,55,54,75,74,60,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1972,1972,60,40,55,50,75,74,59,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1973,873,60,55,60,60,55,64,59,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1974,860,60,69,66,68,55,64,64,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1975,872,65,60,70,70,55,65,64,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1976,1976,65,60,70,70,55,65,64,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1977,862,65,60,70,74,55,65,65,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1978,864,80,94,60,79,35,66,69,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1979,865,80,83,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1980,861,80,80,60,75,35,66,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1981,1981,80,80,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1982,866,83,80,60,75,35,64,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1983,857,83,80,60,75,35,64,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1984,863,83,80,60,75,35,64,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1985,1985,83,83,60,75,35,64,67,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1986,875,80,80,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1987,859,80,80,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1988,1988,80,80,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1989,1989,83,80,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1990,391,45,35,50,45,42,65,47,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1991,1225,60,51,55,50,75,75,61,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1992,393,60,40,55,50,75,75,59,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1993,394,60,40,55,50,75,74,59,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1994,395,65,74,76,74,55,65,68,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1995,396,65,60,70,74,55,65,65,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1996,400,65,60,76,70,55,63,65,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1997,1231,65,60,70,86,55,65,67,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1998,398,65,60,70,70,55,65,64,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
1999,403,80,83,66,75,35,65,67,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
2000,1232,80,99,60,87,35,66,71,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
2001,410,83,80,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
2002,407,80,80,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
2003,409,80,80,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
2004,392,83,80,60,79,35,64,67,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
2005,1240,80,80,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
2006,408,83,80,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
2007,404,83,80,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
2008,1239,80,80,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
2009,399,80,80,60,75,35,65,66,espn_derived,event=746579,2026-08-12 10:09:40,,,,,,
2010,1775,45,35,50,45,38,65,46,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2011,1770,60,40,55,50,75,75,59,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2012,1777,60,40,55,50,75,73,59,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2013,1766,60,55,60,60,55,63,59,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2014,1780,60,55,60,64,55,65,60,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2015,1783,65,74,70,74,55,64,67,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2016,1778,65,63,70,70,55,64,64,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2017,1782,65,74,70,74,55,64,67,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2018,1771,65,74,70,70,55,64,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2019,1784,80,99,66,83,35,63,71,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2020,1785,80,80,60,83,35,63,67,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2021,1773,83,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2022,1774,80,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2023,1781,83,80,60,83,35,65,68,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2024,2024,83,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2025,1776,80,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2026,1768,83,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2027,1769,80,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2028,1772,80,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2029,1779,83,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2030,1083,45,35,50,45,44,65,47,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2031,1084,60,40,55,54,75,73,60,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2032,1085,60,40,55,58,75,75,60,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2033,1086,60,40,55,50,75,74,59,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2034,1087,60,55,60,68,55,64,60,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2035,1088,60,55,60,60,55,64,59,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2036,1089,65,60,70,74,55,65,65,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2037,2037,65,60,70,70,55,64,64,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2038,1091,65,60,70,78,55,64,65,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2039,1093,80,83,60,79,35,65,67,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2040,1090,80,80,60,79,35,64,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2041,1102,80,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2042,1097,80,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2043,1094,83,80,60,75,35,64,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2044,1092,83,80,60,79,35,65,67,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2045,2045,83,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2046,1095,83,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2047,1099,83,83,60,75,35,64,67,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2048,1100,80,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2049,1098,80,80,60,75,35,65,66,espn_derived,event=401843348,2026-08-12 10:09:41,,,,,,
2050,1623,45,35,50,45,44,65,47,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2051,2051,60,40,55,50,75,74,59,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2052,1625,60,40,55,54,75,75,60,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2053,1626,60,40,55,58,75,71,60,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2054,1628,65,60,70,74,55,63,64,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2055,1627,65,60,70,78,55,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2056,1629,65,60,70,70,55,65,64,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2057,1640,65,63,70,74,55,63,65,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2058,1631,80,99,60,79,35,64,70,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2059,2059,80,80,60,79,35,66,67,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2060,1645,80,83,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2061,2061,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2062,2062,83,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2063,1643,83,80,66,75,35,66,68,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2064,1624,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2065,1635,83,91,60,75,35,65,68,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2066,1636,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2067,1638,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2068,1632,83,91,60,75,35,65,68,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2069,1633,83,80,66,75,35,65,67,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2070,2070,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2071,1634,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2072,1630,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2073,2073,45,35,50,45,30,65,45,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2074,2074,60,40,55,50,75,76,59,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2075,2075,60,40,55,50,75,74,59,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2076,2076,60,40,55,54,75,74,60,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2077,791,65,63,70,74,55,63,65,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2078,776,65,63,70,74,55,64,65,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2079,784,65,71,70,70,55,64,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2080,781,65,60,70,74,55,66,65,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2081,774,65,60,70,70,55,65,64,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2082,2082,80,83,60,83,35,65,68,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2083,792,80,83,60,83,35,64,68,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2084,785,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2085,790,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2086,773,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2087,2087,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2088,788,83,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2089,783,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2090,789,83,80,60,83,35,65,68,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2091,786,83,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2092,787,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2093,778,83,80,60,75,35,63,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2094,777,83,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2095,2095,80,80,60,75,35,65,66,espn_derived,event=748321,2026-08-12 10:09:42,,,,,,
2096,2096,45,35,50,45,40,65,47,espn_derived,event=746925,2026-08-12 10:09:42,,,,,,
2097,2097,60,40,55,66,75,75,62,espn_derived,event=746925,2026-08-12 10:09:42,,,,,,
2098,2098,60,40,55,50,75,74,59,espn_derived,event=746925,2026-08-12 10:09:42,,,,,,
2099,2099,60,51,55,50,75,75,61,espn_derived,event=746925,2026-08-12 10:09:42,,,,,,
2100,2100,65,60,70,78,55,63,65,espn_derived,event=746925,2026-08-12 10:09:42,,,,,,
2101,2101,65,60,70,74,55,65,65,espn_derived,event=746925,2026-08-12 10:09:42,,,,,,
2102,2102,65,60,70,74,55,66,65,espn_derived,event=746925,2026-08-12 10:09:42,,,,,,
2103,2103,65,60,70,70,55,65,64,espn_derived,event=746925,2026-08-12 10:09:42,,,,,,
2104,2104,80,86,60,79,35,62,67,espn_derived,event=746925,2026-08-12 10:09:42,,,,,,
2105,2105,80,80,60,79,35,65,66,espn_derived,event=746925,2026-08-12 10:09:42,,,,,,
2106,2106,80,83,60,75,35,64,66,espn_derived,event=746925,2026-08-12 10:09:42,,,,,,
2107,2107,83,83,60,75,35,66,67,espn_derived,event=746925,2026-08-12 10:09:42,,,,,,
