stat_id,fixture_id,player_id,team_id,minutes_played,goals,assists,shots,shots_on_target,key_passes,tackles,interceptions,dribbles_completed,pass_accuracy,rating,source,fetched_at
650,746662,63,160,0,0,0,0,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:11
651,746662,57,160,0,0,0,2,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:11
652,746662,58,160,0,0,0,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:11
653,746662,55,160,0,2,0,3,2,0,0,0,0,,69.0,espn_summary,2026-08-12 10:09:11
654,746662,56,160,0,0,1,6,2,0,0,0,0,,70.0,espn_summary,2026-08-12 10:09:11
655,746662,64,160,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
656,746662,67,160,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
657,746662,52,160,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
658,746662,66,160,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
659,746662,68,160,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
660,746662,54,160,0,0,0,1,0,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:11
661,746662,62,160,0,1,0,1,1,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:11
662,746662,60,160,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
663,746662,49,160,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
664,746662,50,160,0,0,1,0,0,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:11
665,746662,665,179,0,0,0,0,0,0,0,0,0,,46.0,espn_summary,2026-08-12 10:09:11
666,746662,666,179,0,0,0,0,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:11
667,746662,667,179,0,1,0,1,1,0,0,0,0,,62.0,espn_summary,2026-08-12 10:09:11
668,746662,668,179,0,0,0,0,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:11
669,746662,669,179,0,0,0,2,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:11
670,746662,670,179,0,0,0,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:11
671,746662,671,179,0,0,0,0,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:11
672,746662,672,179,0,0,1,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:11
673,746662,673,179,0,0,0,1,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
674,746662,674,179,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
675,746662,675,179,0,0,0,1,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:11
676,746662,676,179,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
677,746662,677,179,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
678,746662,678,179,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
679,746662,679,179,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
680,746662,680,179,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
681,746662,681,179,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
682,746662,682,179,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
683,746662,683,179,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
684,746662,684,179,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:11
685,740780,139,384,0,0,0,0,0,0,0,0,0,,47.0,espn_summary,2026-08-12 10:09:12
686,740780,140,384,0,0,0,1,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:12
687,740780,687,384,0,0,0,2,1,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:12
688,740780,154,384,0,0,0,1,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:12
689,740780,156,384,0,0,0,1,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
690,740780,144,384,0,0,0,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:12
691,740780,145,384,0,0,0,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:12
692,740780,159,384,0,0,1,1,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
693,740780,147,384,0,1,0,1,1,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:12
694,740780,148,384,0,0,0,3,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
695,740780,158,384,0,0,0,1,0,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:12
696,740780,325,384,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
697,740780,141,384,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
698,740780,161,384,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
699,740780,699,384,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
700,740780,700,384,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
701,740780,701,384,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
702,740780,151,384,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
703,740780,703,384,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
704,740780,704,384,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
705,740780,705,370,0,0,0,0,0,0,0,0,0,,45.0,espn_summary,2026-08-12 10:09:12
706,740780,706,370,0,0,0,0,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:12
707,740780,707,370,0,0,0,1,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:12
708,740780,708,370,0,0,0,0,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:12
709,740780,709,370,0,0,0,1,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:12
710,740780,710,370,0,0,0,3,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:12
711,740780,711,370,0,0,0,0,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:12
712,740780,712,370,0,0,1,1,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:12
713,740780,713,370,0,0,0,4,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
714,740780,714,370,0,0,0,1,1,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
715,740780,715,370,0,0,0,2,1,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:12
716,740780,716,370,0,1,0,2,1,0,0,0,0,,69.0,espn_summary,2026-08-12 10:09:12
717,740780,717,370,0,0,0,2,2,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:12
718,740780,718,370,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
719,740780,719,370,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
720,740780,720,370,0,0,0,0,0,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:12
721,740780,721,370,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
722,740780,722,370,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
723,740780,723,370,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
724,740780,724,370,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:12
725,748401,725,3751,0,0,0,0,0,0,0,0,0,,46.0,espn_summary,2026-08-12 10:09:13
726,748401,726,3751,0,0,0,1,1,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:13
727,748401,727,3751,0,0,0,0,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:13
728,748401,728,3751,0,0,0,1,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:13
729,748401,729,3751,0,0,0,1,0,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:13
730,748401,730,3751,0,0,0,1,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
731,748401,731,3751,0,1,0,1,1,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
732,748401,732,3751,0,0,0,1,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:13
733,748401,733,3751,0,0,0,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:13
734,748401,734,3751,0,0,0,3,2,0,0,0,0,,69.0,espn_summary,2026-08-12 10:09:13
735,748401,735,3751,0,1,0,5,4,0,0,0,0,,70.0,espn_summary,2026-08-12 10:09:13
736,748401,736,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
737,748401,737,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
738,748401,738,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
739,748401,739,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
740,748401,740,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
741,748401,741,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
742,748401,742,3751,0,0,0,1,1,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:13
743,748401,743,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
744,748401,744,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
745,748401,745,3751,0,0,0,2,0,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:13
746,748401,746,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
747,748401,747,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
748,748401,748,88,0,0,0,0,0,0,0,0,0,,48.0,espn_summary,2026-08-12 10:09:13
749,748401,749,88,0,0,0,0,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:13
750,748401,750,88,0,0,0,0,0,0,0,0,0,,58.0,espn_summary,2026-08-12 10:09:13
751,748401,751,88,0,1,0,3,1,0,0,0,0,,61.0,espn_summary,2026-08-12 10:09:13
752,748401,752,88,0,0,0,0,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:13
753,748401,753,88,0,0,1,1,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:13
754,748401,754,88,0,0,0,0,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:13
755,748401,755,88,0,0,0,1,1,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:13
756,748401,756,88,0,0,0,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:13
757,748401,757,88,0,1,0,1,1,0,0,0,0,,69.0,espn_summary,2026-08-12 10:09:13
758,748401,758,88,0,0,1,1,0,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:13
759,748401,759,88,0,0,0,1,1,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:13
760,748401,760,88,0,0,0,1,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
761,748401,761,88,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
762,748401,762,88,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
763,748401,763,88,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
764,748401,764,88,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
765,748401,765,88,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
766,748401,766,88,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
767,748401,767,88,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
768,748401,768,88,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
769,748401,769,88,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:13
770,748398,770,94,0,0,0,0,0,0,0,0,0,,46.0,espn_summary,2026-08-12 10:09:15
771,748398,771,94,0,0,0,1,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:15
772,748398,772,94,0,0,0,1,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:15
773,748398,773,94,0,0,0,0,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:15
774,748398,774,94,0,0,0,0,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:15
775,748398,775,94,0,0,0,2,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:15
776,748398,776,94,0,0,0,1,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:15
777,748398,777,94,0,0,0,2,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:15
778,748398,778,94,0,1,0,4,1,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
779,748398,779,94,0,0,0,2,0,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:15
780,748398,780,94,0,0,0,1,0,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:15
781,748398,781,94,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
782,748398,782,94,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
783,748398,783,94,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
784,748398,784,94,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
785,748398,785,94,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
786,748398,786,94,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
787,748398,787,94,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
788,748398,788,94,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
789,748398,789,94,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
790,748398,790,94,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
791,748398,791,94,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
792,748398,792,94,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
793,748398,793,97,0,0,0,0,0,0,0,0,0,,44.0,espn_summary,2026-08-12 10:09:15
794,748398,794,97,0,0,0,0,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:15
795,748398,795,97,0,0,0,0,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:15
796,748398,796,97,0,0,0,0,0,0,0,0,0,,62.0,espn_summary,2026-08-12 10:09:15
797,748398,797,97,0,0,0,0,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:15
798,748398,798,97,0,0,0,3,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:15
799,748398,799,97,0,0,0,1,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:15
800,748398,800,97,0,0,0,1,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:15
801,748398,801,97,0,0,0,2,0,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:15
802,748398,802,97,0,0,0,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:15
803,748398,803,97,0,0,0,0,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:15
804,748398,804,97,0,0,0,1,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
805,748398,805,97,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
806,748398,806,97,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
807,748398,807,97,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
808,748398,808,97,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
809,748398,809,97,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
810,748398,810,97,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
811,748398,811,97,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
812,748398,812,97,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
813,748398,813,97,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:15
814,748408,814,102,0,0,0,0,0,0,0,0,0,,49.0,espn_summary,2026-08-12 10:09:16
815,748408,815,102,0,0,0,1,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:16
816,748408,816,102,0,0,0,0,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:16
817,748408,817,102,0,0,0,0,0,0,0,0,0,,61.0,espn_summary,2026-08-12 10:09:16
818,748408,818,102,0,1,0,1,1,0,0,0,0,,63.0,espn_summary,2026-08-12 10:09:16
819,748408,819,102,0,0,1,4,2,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:16
820,748408,820,102,0,0,1,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:16
821,748408,821,102,0,0,0,2,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:16
822,748408,822,102,0,1,0,1,1,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
823,748408,823,102,0,0,0,2,1,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:16
824,748408,824,102,0,0,0,4,2,0,0,0,0,,69.0,espn_summary,2026-08-12 10:09:16
825,748408,825,102,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
826,748408,826,102,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
827,748408,827,102,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
828,748408,828,102,0,0,0,1,0,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:16
829,748408,829,102,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
830,748408,830,102,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
831,748408,831,102,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
832,748408,832,102,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
833,748408,833,102,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
834,748408,725,3751,0,0,0,0,0,0,0,0,0,,48.0,espn_summary,2026-08-12 10:09:16
835,748408,726,3751,0,0,0,1,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:16
836,748408,728,3751,0,0,0,0,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:16
837,748408,740,3751,0,0,0,1,1,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:16
838,748408,742,3751,0,0,0,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:16
839,748408,729,3751,0,0,0,1,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:16
840,748408,731,3751,0,0,0,0,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:16
841,748408,732,3751,0,0,0,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:16
842,748408,747,3751,0,0,0,1,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:16
843,748408,735,3751,0,0,0,2,2,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:16
844,748408,745,3751,0,0,0,5,1,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:16
845,748408,727,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
846,748408,746,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
847,748408,737,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
848,748408,739,3751,0,0,0,0,0,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:16
849,748408,743,3751,0,0,1,0,0,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:16
850,748408,733,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
851,748408,734,3751,0,1,0,2,2,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:16
852,748408,852,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
853,748408,744,3751,0,0,0,0,0,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:16
854,748408,730,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
855,748408,738,3751,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
856,746608,856,177,0,0,0,0,0,0,0,0,0,,45.0,espn_summary,2026-08-12 10:09:16
857,746608,857,177,0,0,0,1,1,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:16
858,746608,858,177,0,0,0,0,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:16
859,746608,859,177,0,0,0,0,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:16
860,746608,860,177,0,0,0,2,1,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:16
861,746608,861,177,0,0,0,2,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:16
862,746608,862,177,0,0,0,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:16
863,746608,863,177,0,0,0,2,0,0,0,0,0,,63.0,espn_summary,2026-08-12 10:09:16
864,746608,864,177,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
865,746608,865,177,0,0,0,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:16
866,746608,866,177,0,0,0,1,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
867,746608,867,177,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
868,746608,868,177,0,1,0,1,1,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:16
869,746608,869,177,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
870,746608,870,177,0,0,0,1,1,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:16
871,746608,871,177,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
872,746608,872,177,0,0,1,3,0,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:16
873,746608,873,177,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
874,746608,874,177,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
875,746608,875,177,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
876,746608,353,172,0,0,0,0,0,0,0,0,0,,47.0,espn_summary,2026-08-12 10:09:16
877,746608,877,172,0,0,0,0,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:16
878,746608,354,172,0,0,0,1,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:16
879,746608,355,172,0,0,0,0,0,0,0,0,0,,61.0,espn_summary,2026-08-12 10:09:16
880,746608,358,172,0,0,0,1,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:16
881,746608,372,172,0,0,0,0,0,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:16
882,746608,360,172,0,1,0,2,1,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
883,746608,362,172,0,0,0,2,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:16
884,746608,367,172,0,0,0,2,1,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:16
885,746608,363,172,0,0,1,5,1,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:16
886,746608,371,172,0,0,0,1,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
887,746608,357,172,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
888,746608,888,172,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
889,746608,369,172,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
890,746608,370,172,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
891,746608,365,172,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
892,746608,368,172,0,0,0,0,0,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:16
893,746608,356,172,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
894,746608,364,172,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
895,746608,895,172,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:16
896,401862752,896,134,0,0,0,0,0,0,0,0,0,,47.0,espn_summary,2026-08-12 10:09:17
897,401862752,897,134,0,0,0,0,0,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:17
898,401862752,898,134,0,0,0,2,1,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:17
899,401862752,899,134,0,0,0,0,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:17
900,401862752,900,134,0,0,0,1,1,0,0,0,0,,60.0,espn_summary,2026-08-12 10:09:17
901,401862752,901,134,0,1,0,2,2,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:17
902,401862752,902,134,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:17
903,401862752,903,134,0,0,0,0,0,0,0,0,0,,64.0,espn_summary,2026-08-12 10:09:17
904,401862752,904,134,0,0,0,1,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:17
905,401862752,905,134,0,0,0,1,1,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:17
906,401862752,906,134,0,0,0,5,1,0,0,0,0,,65.0,espn_summary,2026-08-12 10:09:17
907,401862752,907,134,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:17
908,401862752,908,134,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:17
909,401862752,909,134,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:17
910,401862752,910,134,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:17
911,401862752,911,134,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:17
912,401862752,912,134,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:17
913,401862752,913,134,0,0,0,0,0,0,0,0,0,,68.0,espn_summary,2026-08-12 10:09:17
914,401862752,914,134,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:18
915,401862752,915,134,0,0,0,2,1,0,0,0,0,,67.0,espn_summary,2026-08-12 10:09:18
916,401862752,916,134,0,0,0,0,0,0,0,0,0,,66.0,espn_summary,2026-08-12 10:09:18
917,401862752,917,437,0,0,0,0,0,0,0,0,0,,49.0,espn_summary,2026-08-12 10:09:18
918,401862752,918,437,0,0,0,0,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:18
919,401862752,919,437,0,0,0,0,0,0,0,0,0,,59.0,espn_summary,2026-08-12 10:09:18
920,401862752,920,437,0,0,1,2,1,0,0,0,0,,63.0,espn_summary,2026-08-12 10:09:18
